timestamp;left_pos_x;left_pos_y;left_pos_z;left_rot_x;left_rot_y;left_rot_z;left_rot_w;right_pos_x;right_pos_y;right_pos_z;right_rot_x;right_rot_y;right_rot_z;right_rot_w;obj_pos_x;obj_pos_y;obj_pos_z;obj_rot_x;obj_rot_y;obj_rot_z;obj_rot_w
99;-0,02124548;0,2331325;0,3643605;-0,06297563;0,006603712;0,01992824;0,9977943;0,1668722;0,1959402;0,2586984;-0,1929604;-0,0008234777;-0,09460156;0,9766352;-0,0002458125;-0,1154605;0,2247516;0,1386646;-0,2361043;-0,001539463;0,961782
100;-0,02120635;0,2355262;0,3665054;-0,06265006;0,00841701;0,02299307;0,9977352;0,1665417;0,1964052;0,2606789;-0,1927912;0,0004680573;-0,09454688;0,9766741;-0,0002431964;-0,1156572;0,2251831;0,1387395;-0,2374101;-0,00161258;0,9614496
101;-0,02091574;0,237925;0,3686124;-0,06220098;0,01127514;0,02559271;0,9976718;0,1662914;0,1968941;0,2624544;-0,1924367;0,003109906;-0,09467442;0,9767268;-0,0002413717;-0,1157944;0,2254841;0,1387915;-0,2383201;-0,001663543;0,9612168
102;-0,02023566;0,2405629;0,3702444;-0,06271006;0,01947643;0,02883392;0,9974251;0,1661792;0,1975797;0,2639915;-0,1923629;0,006043355;-0,09633581;0,9765651;-0,0002392374;-0,1159548;0,2258361;0,1388522;-0,2393834;-0,001723106;0,9609437
103;-0,01911775;0,2429804;0,3716816;-0,06241406;0,03232775;0,02986937;0,9970794;0,1657261;0,1980959;0,2650496;-0,191965;0,005755188;-0,09652997;0,976626;-0,0002370753;-0,1161174;0,2261927;0,1389134;-0,2404597;-0,001783412;0,9606659
104;-0,01779949;0,245025;0,3735377;-0,06037187;0,03990822;0,02422803;0,9970835;0,1654336;0,198365;0,2650037;-0,1922894;0,005059698;-0,09723775;0,9764958;-0,0002348611;-0,1162839;0,2265579;0,1389759;-0,2415608;-0,001845122;0,9603806
105;-0,01624495;0,246972;0,3756692;-0,05645973;0,04373889;0,01384679;0,9973502;0,1650664;0,1985448;0,2646561;-0,1927296;0,003423007;-0,0978848;0,9763514;-0,0002326212;-0,1164523;0,2269274;0,1390389;-0,2426734;-0,001907498;0,9600908
106;-0,01511003;0,2487032;0,3779266;-0,05506847;0,0497547;0,006522558;0,9972208;0,1643558;0,1989542;0,2650248;-0,1924986;0,002483459;-0,09806091;0,9763823;-0,0002303099;-0,116626;0,2273086;0,1391037;-0,2438205;-0,001971818;0,9597905
107;-0,01463427;0,2504848;0,3808824;-0,05328367;0,04800104;0,0009408985;0,9974247;0,1634029;0,1993816;0,2651454;-0,1926512;0,00152664;-0,09744611;0,9764156;-0,0002279723;-0,1168018;0,2276942;0,1391689;-0,2449796;-0,002036828;0,9594858
108;-0,01507385;0,252432;0,3840904;-0,0539327;0,03773702;0,000578689;0,9978311;0,1616526;0,1999363;0,2652013;-0,1933494;-0,0008420935;-0,09578425;0,9764429;-0,000225784;-0,1169663;0,2280551;0,1392297;-0,2460633;-0,002097625;0,9591994
109;-0,01565845;0,2543233;0,3873918;-0,05109365;0,02899653;0,005003434;0,9982603;0,1605481;0,2001737;0,2648659;-0,1943185;-0,001944571;-0,09431285;0,9763922;-0,0002236764;-0,1171248;0,2284028;0,1392882;-0,2471062;-0,002156146;0,9589227
110;-0,01582342;0,2560842;0,3902983;-0,04748024;0,02510572;0,007879516;0,9985256;0,1597275;0,2001742;0,2641928;-0,195575;-0,002843513;-0,09372496;0,9761957;-0,000221407;-0,1172954;0,2287771;0,1393508;-0,2482281;-0,002219121;0,9586236
111;-0,01495602;0,2575095;0,3919487;-0,0460714;0,0269325;0,006343951;0,9985549;0,1594425;0,1998506;0,2633195;-0,1960034;-0,003664374;-0,09538837;0,9759459;-0,0002168303;-0,1176395;0,229532;0,1394765;-0,2504869;-0,002345952;0,9580173
112;-0,01316936;0,2623815;0,3985659;-0,04152131;0,02285609;0,0007008819;0,9988759;0,1588205;0,1995561;0,2626421;-0,1966747;-0,005474259;-0,09607189;0,9757352;-0,0002143503;-0,1178259;0,229941;0,1395442;-0,2517091;-0,002414607;0,9576869
113;-0,01285005;0,2623227;0,3977408;-0,04762329;0,01674887;-0,002308086;0,9987223;0,1587838;0,1991741;0,2623829;-0,1964612;-0,0055983;-0,09557237;0,9758266;-0,0002123323;-0,1179777;0,2302739;0,1395991;-0,2527027;-0,002470431;0,9574171
114;-0,01197661;0,2639925;0,3992154;-0,05024782;0,01152986;-0,005402202;0,9986556;0,1588146;0,1988802;0,2622769;-0,1965072;-0,005224765;-0,0951388;0,9758618;-0,000210331;-0,1181281;0,230604;0,1396533;-0,2536869;-0,002525744;0,9571487
115;-0,01082649;0,2656819;0,4002186;-0,05181732;0,01190107;-0,005626936;0,9985698;0,1585261;0,1981539;0,2619659;-0,1968978;-0,00562165;-0,09379496;0,975911;-0,0002081085;-0,1182952;0,2309705;0,1397133;-0,2547792;-0,00258714;0,9568496
116;-0,009230626;0,2674615;0,4004798;-0,05460856;0,01663318;-0,002652029;0,9983658;0,1584769;0,1974991;0,261821;-0,197144;-0,005331927;-0,09263993;0,9759732;-0,0002058731;-0,1184633;0,2313392;0,1397735;-0,2558766;-0,002648844;0,9565477
117;-0,00739153;0,2692607;0,4006613;-0,05642942;0,02401735;0,0006760114;0,9981175;0,158712;0,1972923;0,2619014;-0,1969293;-0,005177869;-0,09306949;0,9759765;-0,0002036956;-0,118627;0,2316984;0,1398319;-0,2569444;-0,002708897;0,9562528
118;-0,005070639;0,2701867;0,4004619;-0,05618881;0,03295865;-0,002548435;0,9978728;0,1590396;0,1966244;0,2619269;-0,1962572;-0,005195974;-0,09428708;0,9759949;-0,0002013759;-0,1188014;0,232081;0,1398939;-0,2580809;-0,002772831;0,9559374
119;-0,002807131;0,2707695;0,401175;-0,05010397;0,03115928;-0,01218998;0,9981834;0,1596597;0,195284;0,2620756;-0,1949167;-0,005311362;-0,0963691;0,9760596;-0,0001990638;-0,1189752;0,2324624;0,1399554;-0,2592127;-0,002836514;0,9556219
120;-0,0006297647;0,2713934;0,4017308;-0,04652027;0,02915139;-0,02116447;0,9982676;0,1604755;0,1942021;0,2624677;-0,1935842;-0,00391422;-0,09785162;0,9761838;-0,0001969063;-0,1191374;0,2328182;0,1400126;-0,2602674;-0,002895875;0,9553266
121;0,0007665576;0,2722969;0,4018888;-0,0510929;0,024839;-0,02555034;0,998058;0,1613449;0,1932465;0,2629091;-0,1928756;-0,0005256766;-0,09761797;0,9763552;-0,0001943771;-0,1193276;0,2332354;0,1400794;-0,2615027;-0,002965417;0,9549792
122;0,001728125;0,2733425;0,4022522;-0,05456405;0,01609737;-0,0306701;0,9979093;0,1621151;0,1926111;0,2632247;-0,1924639;0,002279565;-0,09729561;0,9764661;-0,0001925318;-0,1194663;0,2335398;0,1401279;-0,2624033;-0,003016128;0,9547248
123;0,002490238;0,2744003;0,4024878;-0,05671454;0,009567532;-0,03346347;0,9977836;0,162685;0,1923648;0,2633238;-0,1927325;0,002533618;-0,09834646;0,9763072;-0,0001903505;-0,1196303;0,2338996;0,1401851;-0,2634665;-0,003076012;0,9544235
124;0,003242749;0,2750199;0,4026246;-0,05583217;0,007171826;-0,03548551;0,9977837;0,1634071;0,1919448;0,2634841;-0,1911639;0,00195796;-0,1007149;0,9763755;-0,0001881552;-0,1197954;0,2342617;0,1402425;-0,2645356;-0,003136242;0,9541191
125;0,004060599;0,2750273;0,4032862;-0,04810644;0,004745426;-0,03797081;0,998109;0,1642534;0,1916028;0,2637079;-0,1891251;0,002977188;-0,1037512;0,9764521;-0,0001858081;-0,1199718;0,2346488;0,1403035;-0,2656776;-0,003200594;0,9537925
126;0,004881002;0,2750468;0,4039888;-0,0421263;0,002559691;-0,04184885;0,9982322;0,1648451;0,1915265;0,263656;-0,1894812;0,003247114;-0,1047002;0,9762808;-0,0001836506;-0,120134;0,2350047;0,1403595;-0,2667262;-0,003259696;0,9534914
127;0,005290536;0,2750455;0,404532;-0,0391005;-8,18742E-05;-0,04409594;0,9982618;0,1647392;0,1918978;0,2632929;-0,1916505;0,002868277;-0,1033135;0,9760063;-0,0001814854;-0,1202968;0,2353618;0,1404154;-0,2677774;-0,003318961;0,9531882
128;0,005420884;0,2750064;0,4053681;-0,03521694;-0,00456247;-0,04589939;0,9983147;0,1650247;0,1919961;0,2630863;-0,1928913;0,003068041;-0,1030176;0,9757925;-0,0001792013;-0,1204686;0,2357385;0,1404741;-0,2688853;-0,003381441;0,9528674
129;0,004999503;0,274793;0,406505;-0,03082818;-0,01531019;-0,04838427;0,9982355;0,1655228;0,1920215;0,2629508;-0,1928501;0,003245188;-0,1037607;0,9757213;-0,0001769771;-0,1206358;0,2361054;0,1405312;-0,2699632;-0,003442238;0,952554
130;0,004774902;0,2748373;0,407118;-0,03052056;-0,02158588;-0,05065751;0,9980162;0,1659633;0,1920493;0,2628976;-0,1923939;0,003881744;-0,1043546;0,9757457;-0,0001747239;-0,1208052;0,236477;0,1405887;-0,2710537;-0,003503768;0,9522355
131;0,00467106;0,2747571;0,4072076;-0,03127867;-0,02155347;-0,05146677;0,997952;0,1662065;0,1921526;0,2628214;-0,1925432;0,0046043;-0,1041135;0,9757389;-0,0001724014;-0,1209798;0,2368601;0,1406478;-0,2721768;-0,003567147;0,9519061
132;0,004643627;0,2744406;0,4073979;-0,03006245;-0,0215214;-0,05203007;0,9979609;0,1662673;0,1922798;0,2627259;-0,1926475;0,004558774;-0,1036317;0,9757698;-0,0001697464;-0,1211794;0,237298;0,140715;-0,2734592;-0,003639539;0,9515283
133;0,004628302;0,273772;0,4078435;-0,02786629;-0,02493135;-0,05498584;0,9977868;0,1666401;0,1924999;0,2625408;-0,1933003;0,004925604;-0,1037355;0,9756278;-0,0001680127;-0,1213098;0,237584;0,1407587;-0,2742958;-0,003686774;0,9512809
134;0,004931338;0,2728557;0,4082367;-0,02527616;-0,02797656;-0,0593611;0,9975243;0,1673721;0,1930712;0,2620629;-0,1952103;0,00552393;-0,1051582;0,9750919;-0,0001658636;-0,1214713;0,2379385;0,1408128;-0,2753318;-0,003745284;0,9509733
135;0,005382254;0,2720495;0,4082784;-0,02342839;-0,02611712;-0,06174681;0,997475;0,1678934;0,1936422;0,2615942;-0,196572;0,005316147;-0,1069281;0,9746269;-0,000163628;-0,1216394;0,2383072;0,1408688;-0,2764086;-0,003806114;0,9506523
136;0,005554008;0,2713027;0,4083299;-0,02022286;-0,02553115;-0,06196182;0,997547;0,1680076;0,1939516;0,2613593;-0,196634;0,005652828;-0,1068229;0,974624;-0,0001613576;-0,1218101;0,2386817;0,1409254;-0,2775009;-0,003867829;0,9503254
137;0,005785066;0,2704353;0,4082635;-0,01590468;-0,02203091;-0,06129481;0,9977498;0,1681168;0,194234;0,2610963;-0,1971333;0,006032263;-0,1060311;0,9746073;-0,0001591084;-0,1219792;0,2390527;0,1409813;-0,2785818;-0,00392892;0,9500006
138;0,006136036;0,2696883;0,4082087;-0,01381205;-0,01857743;-0,06170594;0,9978259;0,168348;0,1946865;0,260702;-0,1985459;0,005938252;-0,1054183;0,9743876;-0,0001568906;-0,122146;0,2394185;0,1410362;-0,2796468;-0,003989123;0,9496792
139;0,006640454;0,2690984;0,4080265;-0,01359512;-0,01633092;-0,06428837;0,9977051;0,168624;0,1952169;0,26028;-0,2002648;0,006072975;-0,1048513;0,9740962;-0,0001546646;-0,1223133;0,2397857;0,141091;-0,2807145;-0,004049494;0,9493557
140;0,00720783;0,2686177;0,4077588;-0,0149332;-0,01463949;-0,06768399;0,9974877;0,1688148;0,1954762;0,2601248;-0,2007317;0,006627245;-0,1052572;0,9739527;-0,0001524979;-0,1224762;0,240143;0,1411443;-0,2817526;-0,004108208;0,94904
141;0,007627653;0,2683002;0,4075278;-0,01687671;-0,01416685;-0,07029448;0,9972829;0,1689692;0,1955703;0,2600992;-0,2004258;0,006708312;-0,1059804;0,9739367;-0,0001501896;-0,1226498;0,2405238;0,1412007;-0,2828575;-0,004170714;0,9487026
142;0,007457373;0,2683057;0,407474;-0,01814816;-0,01492487;-0,06829815;0,9973882;0,1692083;0,1957233;0,2600672;-0,2004473;0,006876193;-0,1066121;0,9738622;-0,0001479319;-0,1228195;0,2408962;0,1412558;-0,2839372;-0,004231812;0,9483716
143;0,007042903;0,2686238;0,4076662;-0,017117;-0,01636313;-0,06557905;0,9975664;0,1694538;0,1958654;0,2600212;-0,2006138;0,00746812;-0,1068923;0,9737928;-0,000145309;-0,1230167;0,2413288;0,1413194;-0,2851899;-0,004302711;0,9479858
144;0,007122109;0,2683724;0,4076758;-0,0169553;-0,01529049;-0,06481022;0,9976364;0,1696437;0,1959739;0,2599567;-0,2008595;0,007990531;-0,1070955;0,9737157;-0,000143453;-0,1231562;0,2416349;0,1413642;-0,2860753;-0,004352843;0,9477121
145;0,00748126;0,2676277;0,4076117;-0,01608453;-0,01171214;-0,06404417;0,9977487;0,1697067;0,1959668;0,2599192;-0,2007537;0,008143006;-0,106961;0,973751;-0,0001412466;-0,1233221;0,2419989;0,1414174;-0,2871273;-0,004412412;0,9473857
146;0,007770868;0,2671519;0,4074526;-0,01428937;-0,008111452;-0,06224701;0,9979255;0,1697776;0,1959791;0,2598971;-0,2006792;0,008335935;-0,1067734;0,9737853;-0,0001390818;-0,1234849;0,2423559;0,1414693;-0,288158;-0,004470797;0,9470646
147;0,007988431;0,2667598;0,4070129;-0,01309299;-0,003205738;-0,06017859;0,9980966;0,1698969;0,1959849;0,2598912;-0,2008051;0,008703438;-0,1064291;0,9737938;-0,0001368551;-0,1236523;0,2427232;0,1415225;-0,2892172;-0,004530807;0,9467335
148;0,008301081;0,2662093;0,4066831;-0,009735112;-0,0006390804;-0,06122351;0,9980764;0,1701112;0,1959097;0,2598821;-0,201007;0,009508714;-0,106261;0,973763;-0,000134599;-0,1238219;0,2430953;0,1415762;-0,2902895;-0,00459157;0,9463969
149;0,008625108;0,2654558;0,4067068;-0,006299614;-7,949919E-05;-0,06523291;0,9978502;0,1703712;0,1957993;0,2598973;-0,2009692;0,01067231;-0,1063714;0,9737467;-0,0001322798;-0,1239963;0,2434779;0,1416311;-0,2913904;-0,004653977;0,94605
150;0,008838528;0,2651982;0,406323;-0,01223369;-0,002396045;-0,06937498;0,9975128;0,1706494;0,1956516;0,2599103;-0,2008196;0,01142546;-0,1070248;0,9736974;-0,000130131;-0,1241578;0,2438323;0,1416818;-0,2924093;-0,004711745;0,9457277
151;0,008668355;0,2647728;0,4062402;-0,01393298;-0,003472014;-0,07110973;0,9973652;0,1708335;0,1955504;0,2598938;-0,2009327;0,01149966;-0,1075606;0,9736142;-0,0001278724;-0,1243276;0,2442048;0,1417349;-0,2934794;-0,004772428;0,945388
152;0,008217984;0,2651663;0,4066916;-0,01209949;-0,004640182;-0,06749865;0,9976352;0,1710628;0,195367;0,2599192;-0,200681;0,0113626;-0,108336;0,9735817;-0,0001256396;-0,1244955;0,2445731;0,1417872;-0,2945361;-0,004832372;0,9450511
153;0,008062806;0,2645944;0,4067016;-0,0115581;-0,003587582;-0,06772205;0,9976308;0,1713231;0,1951003;0,2600082;-0,2001431;0,01177812;-0,1090814;0,9736043;-0,0001234326;-0,1246614;0,2449371;0,1418386;-0,2955793;-0,004891563;0,9447173
154;0,007835593;0,2638872;0,4066649;-0,01166805;-0,003758787;-0,06970453;0,9974924;0,1714621;0,1949286;0,26005;-0,2001641;0,01231956;-0,1090569;0,973596;-0,0001207031;-0,1248667;0,2453873;0,141902;-0,2968683;-0,004964713;0,9443032
155;0,007576027;0,2635947;0,4065884;-0,01215972;-0,003549568;-0,06974162;0,9974847;0,1716274;0,1947016;0,2601142;-0,2001901;0,0129188;-0,1090123;0,9735879;-0,0001187098;-0,1250165;0,2457161;0,1419481;-0,2978086;-0,005018095;0,9439998
156;0,007215067;0,2633942;0,4066603;-0,01203838;-0,003584142;-0,06789473;0,9976134;0,1718484;0,1944206;0,2602265;-0,2001978;0,0140595;-0,1091929;0,9735503;-0,0001167537;-0,1251636;0,2460387;0,1419931;-0,2987303;-0,005070431;0,9437015
157;0,006039829;0,2614483;0,4063975;-0,01288432;0,002233616;-0,0673614;0,997643;0,1720425;0,1941382;0,260282;-0,2000073;0,01418532;-0,1101668;0,9734778;0,005400523;-0,1370468;0,2802982;0,1435671;-0,3950808;-0,006533402;0,9073351
158;0,005638291;0,2594624;0,4061277;-0,01274005;0,006358804;-0,07254282;0,9972637;0,1721126;0,193995;0,2602878;-0,2001025;0,01405748;-0,1105743;0,973414;0,005400523;-0,1370468;0,2802982;0,1435671;-0,3950808;-0,006533402;0,9073351
159;0,006149614;0,258579;0,4062925;-0,01004616;0,00799898;-0,07668039;0,996973;0,1721451;0,1938622;0,2603304;-0,1998521;0,01400505;-0,1105936;0,973464;0,02110095;-0,194721;0,4379598;0,1316985;-0,7697838;-0,01190746;0,6244571
160;0,005936434;0,257627;0,4061221;-0,01213296;0,006114948;-0,07955952;0,9967375;0,1721797;0,1936897;0,2604219;-0,1995358;0,01413096;-0,1104438;0,973544;0,03943779;-0,2704283;0,6424809;0,07436331;-0,9949625;-0,01478785;0,06558178
161;0,005390591;0,2576164;0,4057446;-0,01975709;0,001486414;-0,08203929;0,9964321;0,172213;0,1935557;0,2604915;-0,1994656;0,01431186;-0,1102558;0,9735771;0,03040386;-0,2819526;0,6609349;0,06823188;-0,9975047;-0,01441433;0,01100772
162;0,004592447;0,2571211;0,4060103;-0,01770888;-0,001954046;-0,08164742;0,996502;0,1722624;0,1934451;0,2605583;-0,1994749;0,0146016;-0,1101701;0,9735805;0,0187159;-0,2836787;0,6653649;0,06834961;-0,9975548;-0,01452484;-0,00136761
163;0,004362835;0,2575487;0,4062951;-0,01490213;-0,00123252;-0,07872757;0,996784;0,1723263;0,1933759;0,2606197;-0,1994753;0,01490662;-0,1102134;0,9735709;0,009495218;-0,2825214;0,6659493;-0,06990425;0,9974415;0,01476793;0,002401429
164;0,003852439;0,2576069;0,40615;-0,01658851;-0,001160158;-0,07756214;0,9968488;0,1723686;0,1933529;0,2606352;-0,1995237;0,01497369;-0,1102806;0,9735524;0,008903825;-0,2809367;0,6659634;-0,07068523;0,9973837;0,01495644;0,002368862
165;0,003028628;0,2577722;0,4061118;-0,01682729;-0,002711487;-0,07717174;0,9968721;0,1724286;0,1933172;0,2606343;-0,1994481;0,01506577;-0,1103632;0,9735571;0,008436205;-0,281199;0,6659241;-0,0709811;0,9973629;0,01495446;0,002327071
166;0,001633374;0,2579894;0,4059047;-0,01944258;-0,005733567;-0,07606415;0,9968969;0,172494;0,1932869;0,2606323;-0,1993502;0,01524885;-0,1104739;0,9735618;0,008000484;-0,2810887;0,6658888;-0,07130741;0,997339;0,0149959;0,002290243
167;0,0006203651;0,2590386;0,4057638;-0,02176991;-0,010681;-0,07584864;0,9968244;0,1725503;0,1932793;0,2605607;-0,1992769;0,01543554;-0,1104918;0,9735718;0,007582996;-0,2804127;0,6658572;-0,07170144;0,9973092;0,0151052;0,002258353
168;-0,000473799;0,2604032;0,4053013;-0,02735656;-0,01466756;-0,07566507;0,99665;0,1725944;0,193283;0,2604768;-0,199302;0,01555405;-0,110508;0,9735629;0,01289465;-0,2753965;0,666003;-0,0720565;0,9972748;0,01558838;0,002808955
169;-0,001551662;0,2619838;0,4048311;-0,03003165;-0,0164474;-0,07445821;0,9966362;0,1726675;0,1932873;0,2603444;-0,1995032;0,01558666;-0,1104944;0,9735228;0,02059069;-0,2671697;0,6662925;-0,07238617;0,997236;0,0163593;0,003617417
170;-0,002881148;0,2644067;0,4040577;-0,03257434;-0,01695427;-0,0723637;0,9967021;0,1727819;0,1932976;0,2601986;-0,1997937;0,01582532;-0,1103598;0,9734746;0,02946065;-0,2569864;0,6666851;-0,07264727;0,9971972;0,01730322;0,004556222
171;-0,004495059;0,2677664;0,4030479;-0,03886249;-0,02136182;-0,07190016;0,9964255;0,172972;0,193312;0,2600372;-0,2000295;0,0163361;-0,1100077;0,9734576;0,04038843;-0,2435988;0,6672687;-0,07282486;0,997156;0,01854476;0,00571594
172;-0,006658947;0,2720524;0,4017266;-0,05041575;-0,02898356;-0,06872003;0,9959397;0,1732553;0,1933204;0,2598467;-0,2004092;0,01692254;-0,109584;0,9734172;0,06183573;-0,2125409;0,6689215;-0,07275227;0,9970875;0,02143667;0,008007132
173;-0,00972559;0,2779247;0,4000158;-0,06153269;-0,037422;-0,06040463;0,9955725;0,173656;0,1933281;0,2596069;-0,2011746;0,01743232;-0,1095763;0,9732512;0,08574969;-0,1762327;0,671093;-0,07248459;0,9970046;0,02482107;0,01056829
174;-0,0127471;0,283703;0,39823;-0,07097004;-0,04428843;-0,05087868;0,995195;0,1740654;0,1933061;0,2594155;-0,2017041;0,01787777;-0,109915;0,9730954;0,1143848;-0,1303981;0,674317;-0,07186078;0,9968967;0,02909865;0,01364548
175;-0,01648987;0,2907407;0,395553;-0,08883212;-0,05336679;-0,03963942;0,9938257;0,1746534;0,1932521;0,2592346;-0,2020095;0,01860525;-0,1105931;0,9729415;0,2096217;0,0144903;0,6897253;-0,06591861;0,9966351;0,0426427;0,0235537
176;-0,02022315;0,2976694;0,3926502;-0,1057613;-0,0611097;-0,03260443;0,9919764;0,1752592;0,1932049;0,2590768;-0,2024176;0,019184;-0,1111377;0,9727834;0,2764775;0,1202413;0,7035837;-0,06077984;0,9963;0,05261102;0,03039936
177;-0,02443734;0,3051565;0,3896141;-0,127457;-0,07723196;-0,0266418;0,9884737;0,1758396;0,1931341;0,2589728;-0,2026521;0,01974444;-0,1114122;0,972692;0,3508152;0,2441064;0,7230694;-0,05392241;0,9957463;0,06439969;0,03787369
178;-0,02936976;0,3133138;0,3860195;-0,1537128;-0,09569737;-0,01497237;0,9833566;0,1767459;0,193027;0,2589268;-0,2026178;0,0212808;-0,1118814;0,9726129;0,4857833;0,4695714;0,7739908;-0,04411515;0,9939861;0,08617327;0,05118361
179;-0,03497311;0,3221012;0,381945;-0,1855162;-0,1201528;-0,0007013451;0,9752674;0,1774159;0,1929527;0,258902;-0,2029873;0,02255833;-0,1123639;0,9724514;0,6260262;0,6897985;0,8332331;-0,03469571;0,9914617;0,1076718;0,06485959
180;-0,04039498;0,3310891;0,3764313;-0,2240398;-0,1378255;0,01311261;0,964696;0,1781504;0,1928594;0,2588914;-0,2034537;0,02344858;-0,1136226;0,9721866;0,7479919;0,8653794;0,891484;-0,02724936;0,9888061;0,1251107;0,07659944
181;-0,04546446;0,338221;0,3716129;-0,2468599;-0,1457914;0,0265579;0,9576532;0,17859;0,192801;0,2589279;-0,2035233;0,02356157;-0,1146368;0,9720502;0,9643081;1,141844;1,012203;-0,01481314;0,9832459;0,1535573;0,09709898
182;-0,05006275;0,3435759;0,3683955;-0,2514567;-0,1560204;0,03163532;0,9546866;0,1789745;0,1927286;0,2590066;-0,2034641;0,02418729;-0,1152386;0,971976;1,153673;1,426188;1,168802;-0,001598438;0,9761845;0,1844261;0,1142289
183;-0,05345709;0,3485016;0,3666053;-0,2423625;-0,1599824;0,0404744;0,9560481;0,1792737;0,1926953;0,2591028;-0,2031178;0,0249571;-0,1155695;0,9719897;1,376812;1,766184;1,364825;0,0144716;0,9658217;0,2214161;0,1339926
184;-0,0559523;0,3533356;0,3633733;-0,2505872;-0,1608442;0,04619771;0,9535203;0,1794118;0,1926969;0,2591123;-0,2031872;0,02526173;-0,1157415;0,9719469;1,424876;1,815155;1,403469;0,0176425;0,9638972;0,2269926;0,1380778
185;-0,0575808;0,3580592;0,3598441;-0,2647227;-0,1615299;0,04481791;0,9496427;0,1793607;0,1927302;0,2590673;-0,2033646;0,02506623;-0,1155047;0,971943;1,495414;1,857663;1,447248;0,02376353;0,9617189;0,2322119;0,1435613
186;-0,05764221;0,3623509;0,356194;-0,2797716;-0,1639084;0,03450282;0,945342;0,1793735;0,1927702;0,2590341;-0,203629;0,02498891;-0,115319;0,9719117;1,570565;1,910648;1,498955;0,03051358;0,9590754;0,2386429;0,1493081
187;-0,05765451;0,3666557;0,3518849;-0,2964721;-0,1522718;0,03700703;0,9420977;0,1794208;0,1928213;0,2590142;-0,2038795;0,02492776;-0,1151012;0,9718866;1,596384;1,947062;1,527163;0,03281202;0,9576339;0,2428473;0,1512812
188;-0,05719551;0,3701782;0,3478035;-0,3088892;-0,1377361;0,03943843;0,9402451;0,1794457;0,1929621;0,2589748;-0,2041389;0,0250736;-0,1150424;0,9718353;1,619809;2,075699;1,609456;0,03379185;0,9536197;0,2568318;0,1533134
189;-0,05673153;0,373257;0,345269;-0,3108813;-0,1420515;0,02879368;0,9393323;0,179395;0,1932137;0,2588845;-0,2044541;0,02494445;-0,1156434;0,971701;1,621898;2,201383;1,684152;0,03488563;0,9498532;0,2704266;0,1530732
190;-0,05624469;0,3766828;0,3428641;-0,310454;-0,1467967;0,02294526;0,938905;0,1792436;0,1935147;0,2587622;-0,2045423;0,02419611;-0,1164872;0,9716006;1,592792;2,282642;1,724196;0,03580884;0,9478309;0,2791572;0,1496856
191;-0,05437152;0,3796078;0,3393588;-0,3172024;-0,1311231;0,02328043;0,9389609;0,1790086;0,1938011;0,2586124;-0,2049506;0,02349668;-0,1164147;0,9715404;1,577596;2,336185;1,753709;0,0346127;0,9464578;0,2846035;0,1483932
192;-0,05200236;0,3825152;0,3353859;-0,3267097;-0,1149598;0,01964347;0,9379014;0,1787146;0,194164;0,2584036;-0,2059181;0,02292772;-0,1156576;0,9714398;1,553235;2,398695;1,786982;0,03257371;0,9449621;0,2907734;0,1464123
193;-0,04854655;0,3847969;0,3305829;-0,3428837;-0,09936641;0,01041247;0,9340496;0,1785418;0,1945335;0,2582544;-0,2069408;0,02328391;-0,1150365;0,9712878;1,514448;2,473251;1,824353;0,02975114;0,9432971;0,2980056;0,1431715
194;-0,04401;0,3857535;0,3252281;-0,3613665;-0,07228012;0,001090011;0,9296175;0,178555;0,1948267;0,2582209;-0,2073065;0,02343396;-0,115888;0,971105;1,454514;2,532721;1,845813;0,02772618;0,9423465;0,3038099;0,137528
195;-0,03978303;0,3861272;0,320697;-0,3715552;-0,04870896;-0,009479539;0,9270838;0,178532;0,195149;0,2581598;-0,2074363;0,02294254;-0,1169654;0,9709598;1,242448;2,710405;1,919661;0,0197015;0,9391666;0,3218709;0,1182247
196;-0,03489051;0,384746;0,3175877;-0,3709318;-0,02731303;-0,02799977;0,927836;0,1785668;0,1955084;0,2580561;-0,2076633;0,02240544;-0,1175213;0,9708567;0,9842537;2,908487;2,0048;0,009845587;0,9348677;0,3419704;0,09477253
197;-0,02991842;0,3818904;0,3169894;-0,3551074;-0,01680683;-0,05275146;0,9331847;0,1787094;0,1956787;0,2579547;-0,2079417;0,02283073;-0,1173263;0,9708108;0,7770281;3,020575;2,057321;0,001760801;0,9322801;0,3536077;0,07623875
