timestamp,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,rotation_w
1678298994.92878,-0.4047373,-41.26631,-28.50691,0.2697792,-0.04808246,-0.348498,0.8963573
1678298994.99859,-16.90892,-38.81767,-32.75061,0.2780487,-0.05027025,-0.3507266,0.8928341
1678298995.06143,-8.355971,-41.51772,-28.82325,0.2799207,0.006125384,-0.3438535,0.89631
1678298995.12525,5.426827,-43.17978,-25.68135,0.2561411,-0.02480133,-0.3348755,0.9064409
1678298995.19307,-6.424884,-43.23965,-29.36221,0.2653916,-0.04035064,-0.3402398,0.9012081
1678298995.2579,13.53841,-44.72308,-25.0064,0.2552264,0.00754552,-0.3462,0.9027448
1678298995.32771,3.39056,-44.437,-27.95303,0.2472448,-0.05586123,-0.3379829,0.9063758
1678298995.39653,14.36704,-45.92084,-27.58805,0.2467113,-0.003984892,-0.3504063,0.9035115
1678298995.46335,6.356131,-44.81497,-29.75587,0.2416364,-0.06291144,-0.339368,0.9069087
1678298995.52917,2.217013,-44.91731,-31.33004,0.2569056,-0.02553701,-0.3477535,0.9013406
1678298995.59101,18.22165,-46.1916,-28.03644,0.2411391,-0.013116,-0.3461507,0.9065647
1678298995.65484,0.4954619,-46.31186,-32.46962,0.2518639,-0.07306666,-0.3390505,0.903477
1678298995.72066,12.54543,-46.77946,-30.79474,0.2741501,-0.006509433,-0.3571135,0.8928994
1678298995.80145,3.132533,-44.96017,-32.10865,0.2716261,-0.06795247,-0.3460797,0.8954499
1678298995.86827,3.375813,-44.42356,-31.86722,0.2831255,-0.01913862,-0.3570657,0.8899313
1678298995.93409,9.770658,-44.00793,-29.50085,0.2701355,-0.03355972,-0.3503211,0.8962007
1678298995.99992,-6.388218,-42.80044,-33.34352,0.2800376,-0.0369838,-0.3547412,0.8912743
1678298996.06474,13.9049,-45.31228,-26.78559,0.289691,-0.001685479,-0.3553515,0.8887078
1678298996.13356,4.975272,-43.59058,-26.75979,0.2847532,-0.06727284,-0.3466969,0.8911741
1678298996.20038,-4.459674,-41.29279,-28.80803,0.2990008,-0.05007715,-0.3589956,0.8827304
1678298996.2682,18.22537,-42.22607,-23.78172,0.285619,-0.02735935,-0.3570962,0.888907
1678298996.33302,1.219144,-40.68258,-29.30436,0.280652,-0.08693533,-0.3452442,0.8913379
1678298996.40184,-2.225468,-39.25002,-32.09154,0.2935311,-0.04178848,-0.3578383,0.8854631
1678298996.46567,24.87264,-40.08667,-26.98875,0.2794177,-0.02832462,-0.3479022,0.8944761
1678298996.53349,8.203708,-39.73122,-31.04459,0.2787299,-0.09020273,-0.330927,0.8970286
1678298996.60131,9.277266,-39.45156,-29.41295,0.296717,-0.0397544,-0.3443114,0.8898473
1678298996.66613,19.25854,-38.74345,-25.34991,0.2845975,-0.07880581,-0.3276985,0.897445
1678298996.73295,3.658256,-38.47998,-29.32881,0.2956977,-0.08985597,-0.3273213,0.8929443
1678298996.79579,24.5504,-38.44001,-25.73174,0.3035352,-0.0327632,-0.3362849,0.8909015
1678298996.86161,35.17278,-38.80075,-24.82408,0.2984094,-0.08569641,-0.3094233,0.8988132
1678298996.93342,13.06213,-41.56277,-33.69975,0.2982039,-0.1143825,-0.3057719,0.8969362
